customer_id,customer_key,full_name,email,region_name,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_numeric,segment,last_purchase_date,first_purchase_date,avg_order_value
204,C00204,Customer_204,user204@email.com,North,851,18,4537.49,3,3,4,334,3.34,Loyal Customers,2023-11-25,2023-01-14,1818.6
205,C00205,Customer_205,user205@email.com,West,1024,21,8420.37,1,3,5,135,3.02,Can't Lose Them,2023-06-05,2023-05-13,2882.34
206,C00206,Customer_206,user206@email.com,East,990,2,2407.33,2,1,2,212,1.67,About To Sleep,2023-07-09,2023-06-18,1608.6
207,C00207,Customer_207,user207@email.com,Central,686,38,709.37,4,5,1,451,3.31,Loyal Customers,2024-05-08,2023-02-09,432.16
208,C00208,Customer_208,user208@email.com,East,917,36,1095.06,2,5,2,252,2.99,Needs Attention,2023-09-20,2023-02-03,1936.0
209,C00209,Customer_209,user209@email.com,West,1100,37,1355.65,1,5,2,152,2.66,Can't Lose Them,2023-03-21,2023-05-04,1152.62
210,C00210,Customer_210,user210@email.com,West,780,15,1782.64,3,2,2,322,2.33,Potential Loyalist,2024-02-04,2023-02-14,2596.59
211,C00211,Customer_211,user211@email.com,East,571,28,5147.23,5,4,4,544,4.33,Champions,2024-08-31,2023-03-21,1417.1
212,C00212,Customer_212,user212@email.com,West,920,18,4593.29,2,3,4,234,3.01,Needs Attention,2023-09-17,2023-03-12,739.95
213,C00213,Customer_213,user213@email.com,East,565,34,5954.95,5,5,4,554,4.66,Champions,2024-09-06,2023-06-04,735.1
214,C00214,Customer_214,user214@email.com,South,628,22,2251.02,4,3,2,432,2.99,Potential Loyalist,2024-07-05,2023-03-19,2352.54
215,C00215,Customer_215,user215@email.com,East,1079,11,8686.29,1,2,5,125,2.69,Can't Lose Them,2023-04-11,2023-03-19,943.65
216,C00216,Customer_216,user216@email.com,East,821,13,1141.33,3,2,2,322,2.33,Potential Loyalist,2023-12-25,2023-06-21,2348.25
217,C00217,Customer_217,user217@email.com,West,800,4,3165.35,3,1,3,313,2.34,Potential Loyalist,2024-01-15,2023-02-02,776.48
218,C00218,Customer_218,user218@email.com,West,959,22,8070.71,2,3,5,235,3.35,Needs Attention,2023-08-09,2023-02-02,1100.72
219,C00219,Customer_219,user219@email.com,North,760,7,993.22,3,1,1,311,1.66,Promising,2024-02-24,2023-02-13,1503.36
220,C00220,Customer_220,user220@email.com,North,1056,24,581.9,1,4,1,141,1.99,Hibernating,2023-05-04,2023-01-20,2840.95
221,C00221,Customer_221,user221@email.com,South,758,4,10757.22,3,1,5,315,3.02,Loyal Customers,2024-02-26,2023-04-21,2808.85
222,C00222,Customer_222,user222@email.com,North,949,28,2099.82,2,4,2,242,2.66,Needs Attention,2023-08-19,2023-06-13,779.24
223,C00223,Customer_223,user223@email.com,East,490,15,5758.01,5,2,4,524,3.67,Loyal Customers,2024-11-20,2023-01-07,1203.01
224,C00224,Customer_224,user224@email.com,West,1117,1,128.38,1,1,1,111,1.0,Lost,2023-03-04,2023-06-09,618.32
225,C00225,Customer_225,user225@email.com,North,695,3,5856.67,4,1,4,414,3.01,Potential Loyalist,2024-04-29,2023-06-16,1627.96
226,C00226,Customer_226,user226@email.com,North,552,14,1899.73,5,2,2,522,2.99,Potential Loyalist,2024-09-19,2023-01-24,1489.63
227,C00227,Customer_227,user227@email.com,South,477,38,286.77,5,5,1,551,3.64,Loyal Customers,2024-12-03,2023-03-11,2722.13
228,C00228,Customer_228,user228@email.com,South,606,1,4705.64,4,1,4,414,3.01,Potential Loyalist,2024-07-27,2023-04-22,2804.02
229,C00229,Customer_229,user229@email.com,East,697,38,1377.48,4,5,2,452,3.65,Champions,2024-04-27,2023-04-14,1273.99
230,C00230,Customer_230,user230@email.com,West,661,38,2445.38,4,5,2,452,3.65,Champions,2024-06-02,2023-02-23,1576.87
231,C00231,Customer_231,user231@email.com,South,1025,21,420.07,1,3,1,131,1.66,Hibernating,2023-06-04,2023-02-07,2709.46
232,C00232,Customer_232,user232@email.com,North,1088,29,795.94,1,4,1,141,1.99,Hibernating,2023-04-02,2023-03-15,2458.78
233,C00233,Customer_233,user233@email.com,West,654,5,1768.95,4,1,2,412,2.33,Potential Loyalist,2024-06-09,2023-03-21,210.24
234,C00234,Customer_234,user234@email.com,West,725,10,470.23,3,2,1,321,1.99,Potential Loyalist,2024-03-30,2023-02-01,1096.17
235,C00235,Customer_235,user235@email.com,North,582,28,12085.84,5,4,5,545,4.67,Champions,2024-08-20,2023-02-14,1380.97
236,C00236,Customer_236,user236@email.com,South,535,21,30.33,5,3,1,531,2.98,Potential Loyalist,2024-10-06,2023-03-02,843.21
237,C00237,Customer_237,user237@email.com,North,670,7,3306.89,4,1,3,413,2.67,Potential Loyalist,2024-05-24,2023-02-22,758.8
238,C00238,Customer_238,user238@email.com,West,997,3,657.65,2,1,1,211,1.33,About To Sleep,2023-07-02,2023-05-08,305.8
239,C00239,Customer_239,user239@email.com,Central,794,20,1838.53,3,3,2,332,2.66,Potential Loyalist,2024-01-21,2023-06-28,2001.44
240,C00240,Customer_240,user240@email.com,Central,606,19,13022.48,4,3,5,435,4.01,Champions,2024-07-27,2023-03-17,935.03
241,C00241,Customer_241,user241@email.com,East,449,35,881.86,5,5,1,551,3.64,Loyal Customers,2024-12-31,2023-01-27,346.57
242,C00242,Customer_242,user242@email.com,North,775,4,16882.38,3,1,5,315,3.02,Loyal Customers,2024-02-09,2023-06-15,846.74
243,C00243,Customer_243,user243@email.com,North,934,5,1152.06,2,1,2,212,1.67,About To Sleep,2023-09-03,2023-03-03,2445.36
244,C00244,Customer_244,user244@email.com,East,589,1,6765.58,4,1,4,414,3.01,Potential Loyalist,2024-08-13,2023-01-18,2584.17
245,C00245,Customer_245,user245@email.com,East,519,4,3955.75,5,1,3,513,3.0,Potential Loyalist,2024-10-22,2023-05-07,1552.59
246,C00246,Customer_246,user246@email.com,East,530,12,10791.5,5,2,5,525,4.01,Champions,2024-10-11,2023-04-19,1365.0
247,C00247,Customer_247,user247@email.com,West,709,27,4037.11,4,4,3,443,3.66,Champions,2024-04-15,2023-04-13,2937.99
248,C00248,Customer_248,user248@email.com,North,757,23,3823.85,3,3,3,333,3.0,Loyal Customers,2024-02-27,2023-03-18,761.58
249,C00249,Customer_249,user249@email.com,West,1115,25,1087.41,1,4,2,142,2.33,Hibernating,2023-03-06,2023-04-27,803.01
250,C00250,Customer_250,user250@email.com,East,1167,21,908.98,1,3,1,131,1.66,Hibernating,2023-01-13,2023-04-14,1017.23
251,C00251,Customer_251,user251@email.com,North,967,24,12413.89,2,4,5,245,3.68,Needs Attention,2023-08-01,2023-06-07,683.72
252,C00252,Customer_252,user252@email.com,West,938,25,1986.28,2,4,2,242,2.66,Needs Attention,2023-08-30,2023-02-18,1262.22
253,C00253,Customer_253,user253@email.com,West,687,32,2326.73,4,5,2,452,3.65,Champions,2024-05-07,2023-06-18,2750.34
254,C00254,Customer_254,user254@email.com,East,967,32,7131.91,2,5,4,254,3.67,Needs Attention,2023-08-01,2023-04-26,1922.97
255,C00255,Customer_255,user255@email.com,North,487,5,2068.67,5,1,2,512,2.66,Potential Loyalist,2024-11-23,2023-05-21,1353.45
256,C00256,Customer_256,user256@email.com,East,842,36,15189.28,3,5,5,355,4.34,Loyal Customers,2023-12-04,2023-06-11,2816.35
257,C00257,Customer_257,user257@email.com,North,1007,39,6695.68,2,5,4,254,3.67,Needs Attention,2023-06-22,2023-04-10,335.7
258,C00258,Customer_258,user258@email.com,Central,508,16,4549.42,5,2,4,524,3.67,Loyal Customers,2024-11-02,2023-05-05,788.77
259,C00259,Customer_259,user259@email.com,South,1016,33,10638.76,2,5,5,255,4.01,Can't Lose Them,2023-06-13,2023-01-25,1784.49
260,C00260,Customer_260,user260@email.com,South,715,21,254.39,4,3,1,431,2.65,Potential Loyalist,2024-04-09,2023-05-08,1923.55
261,C00261,Customer_261,user261@email.com,South,683,9,1485.72,4,1,2,412,2.33,Potential Loyalist,2024-05-11,2023-04-10,310.76
262,C00262,Customer_262,user262@email.com,East,480,6,3127.78,5,1,3,513,3.0,Potential Loyalist,2024-11-30,2023-05-26,1328.51
263,C00263,Customer_263,user263@email.com,Central,785,35,1287.24,3,5,2,352,3.32,Loyal Customers,2024-01-30,2023-01-05,2017.63
264,C00264,Customer_264,user264@email.com,North,477,39,6811.04,5,5,4,554,4.66,Champions,2024-12-03,2023-01-19,2154.6
265,C00265,Customer_265,user265@email.com,West,872,22,12579.39,3,3,5,335,3.68,Loyal Customers,2023-11-04,2023-06-19,1986.79
266,C00266,Customer_266,user266@email.com,North,997,5,2756.24,2,1,3,213,2.01,About To Sleep,2023-07-02,2023-01-18,1097.58
267,C00267,Customer_267,user267@email.com,West,551,23,2093.76,5,3,2,532,3.32,Potential Loyalist,2024-09-20,2023-05-01,461.86
268,C00268,Customer_268,user268@email.com,North,670,17,16292.08,4,3,5,435,4.01,Champions,2024-05-24,2023-02-01,1395.91
269,C00269,Customer_269,user269@email.com,Central,472,12,2942.61,5,2,3,523,3.33,Potential Loyalist,2024-12-08,2023-05-29,560.51
270,C00270,Customer_270,user270@email.com,West,634,23,3357.4,4,3,3,433,3.33,Loyal Customers,2024-06-29,2023-01-10,2853.35
271,C00271,Customer_271,user271@email.com,East,616,16,2166.62,4,2,2,422,2.66,Potential Loyalist,2024-07-17,2023-02-06,1530.48
272,C00272,Customer_272,user272@email.com,North,556,3,12014.71,5,1,5,515,3.68,Loyal Customers,2024-09-15,2023-06-26,1088.33
273,C00273,Customer_273,user273@email.com,North,586,30,4207.72,4,4,3,443,3.66,Champions,2024-08-16,2023-03-27,2345.65
274,C00274,Customer_274,user274@email.com,West,953,22,7181.09,2,3,4,234,3.01,Needs Attention,2023-08-15,2023-01-13,1594.26
275,C00275,Customer_275,user275@email.com,East,744,9,8351.43,3,1,5,315,3.02,Loyal Customers,2024-03-11,2023-05-25,1068.1
276,C00276,Customer_276,user276@email.com,East,758,29,2091.6,3,4,2,342,2.99,Loyal Customers,2024-02-26,2023-01-09,2473.51
277,C00277,Customer_277,user277@email.com,Central,626,37,2843.11,4,5,3,453,3.99,Champions,2024-07-07,2023-03-29,2628.03
278,C00278,Customer_278,user278@email.com,East,1159,23,9434.92,1,3,5,135,3.02,Can't Lose Them,2023-01-21,2023-06-21,2084.42
279,C00279,Customer_279,user279@email.com,East,626,13,2256.93,4,2,2,422,2.66,Potential Loyalist,2024-07-07,2023-02-15,331.5
280,C00280,Customer_280,user280@email.com,East,783,32,7897.82,3,5,4,354,4.0,Loyal Customers,2024-02-01,2023-05-16,1785.7
281,C00281,Customer_281,user281@email.com,South,555,23,14150.44,5,3,5,535,4.34,Champions,2024-09-16,2023-04-29,2337.23
282,C00282,Customer_282,user282@email.com,Central,1075,17,4880.34,1,3,4,134,2.68,Can't Lose Them,2023-04-15,2023-06-14,582.21
283,C00283,Customer_283,user283@email.com,North,988,21,6766.76,2,3,4,234,3.01,Needs Attention,2023-07-11,2023-01-19,840.28
284,C00284,Customer_284,user284@email.com,West,1163,2,8176.27,1,1,5,115,2.36,Hibernating,2023-01-17,2023-06-23,2670.99
285,C00285,Customer_285,user285@email.com,North,1060,37,9322.93,1,5,5,155,3.68,Can't Lose Them,2023-04-30,2023-04-04,256.34
286,C00286,Customer_286,user286@email.com,Central,787,6,2513.07,3,1,3,313,2.34,Potential Loyalist,2024-01-28,2023-01-26,2307.64
287,C00287,Customer_287,user287@email.com,West,755,18,263.12,3,3,1,331,2.32,Potential Loyalist,2024-02-29,2023-02-15,1526.57
288,C00288,Customer_288,user288@email.com,Central,1051,30,2569.79,1,4,3,143,2.67,Can't Lose Them,2023-05-09,2023-04-28,1450.96
289,C00289,Customer_289,user289@email.com,East,1050,22,5600.55,1,3,4,134,2.68,Can't Lose Them,2023-05-10,2023-02-15,219.87
290,C00290,Customer_290,user290@email.com,West,608,33,2992.37,4,5,3,453,3.99,Champions,2024-07-25,2023-01-14,2494.32
291,C00291,Customer_291,user291@email.com,East,620,30,6910.78,4,4,4,444,4.0,Champions,2024-07-13,2023-03-26,1207.51
292,C00292,Customer_292,user292@email.com,North,1151,17,2207.92,1,3,2,132,2.0,Hibernating,2023-01-29,2023-03-04,1714.14
293,C00293,Customer_293,user293@email.com,North,1083,32,5035.79,1,5,4,154,3.34,Can't Lose Them,2023-04-07,2023-03-13,2096.44
294,C00294,Customer_294,user294@email.com,West,1170,14,1031.55,1,2,1,121,1.33,Hibernating,2023-01-10,2023-01-03,2167.36
295,C00295,Customer_295,user295@email.com,West,938,10,6918.88,2,2,4,224,2.68,Needs Attention,2023-08-30,2023-01-28,2876.74
296,C00296,Customer_296,user296@email.com,Central,948,36,3944.94,2,5,3,253,3.33,Needs Attention,2023-08-20,2023-05-05,1687.75
297,C00297,Customer_297,user297@email.com,Central,896,34,1141.18,2,5,2,252,2.99,Needs Attention,2023-10-11,2023-06-06,1319.21
298,C00298,Customer_298,user298@email.com,East,465,9,1725.93,5,1,2,512,2.66,Potential Loyalist,2024-12-15,2023-03-28,2870.37
299,C00299,Customer_299,user299@email.com,West,454,28,6903.72,5,4,4,544,4.33,Champions,2024-12-26,2023-05-26,1997.91
300,C00300,Customer_300,user300@email.com,North,980,11,3294.71,2,2,3,223,2.34,About To Sleep,2023-07-19,2023-06-12,1034.82
301,C00301,Customer_301,user301@email.com,Central,1101,14,1216.93,1,2,2,122,1.67,Hibernating,2023-03-20,2023-03-18,554.1
302,C00302,Customer_302,user302@email.com,Central,1007,39,17097.5,2,5,5,255,4.01,Can't Lose Them,2023-06-22,2023-03-17,2559.15
303,C00303,Customer_303,user303@email.com,North,713,19,6278.52,4,3,4,434,3.67,Champions,2024-04-11,2023-06-24,1214.11
304,C00304,Customer_304,user304@email.com,Central,599,15,15748.48,4,2,5,425,3.68,Champions,2024-08-03,2023-04-24,2049.32
305,C00305,Customer_305,user305@email.com,East,764,28,2785.26,3,4,3,343,3.33,Loyal Customers,2024-02-20,2023-05-13,1518.29
306,C00306,Customer_306,user306@email.com,West,731,24,3222.74,3,4,3,343,3.33,Loyal Customers,2024-03-24,2023-03-16,757.0
307,C00307,Customer_307,user307@email.com,North,1093,8,11411.72,1,1,5,115,2.36,Hibernating,2023-03-28,2023-02-28,1884.72
308,C00308,Customer_308,user308@email.com,West,1079,9,3722.72,1,1,3,113,1.68,Hibernating,2023-04-11,2023-02-28,369.91
309,C00309,Customer_309,user309@email.com,Central,1172,33,6142.68,1,5,4,154,3.34,Can't Lose Them,2023-01-08,2023-02-16,1357.36
310,C00310,Customer_310,user310@email.com,Central,980,33,1452.92,2,5,2,252,2.99,Needs Attention,2023-07-19,2023-04-05,1730.52
311,C00311,Customer_311,user311@email.com,North,675,19,2959.51,4,3,3,433,3.33,Loyal Customers,2024-05-19,2023-05-21,1420.93
312,C00312,Customer_312,user312@email.com,East,1093,3,658.81,1,1,1,111,1.0,Lost,2023-03-28,2023-03-19,2296.28
313,C00313,Customer_313,user313@email.com,South,1137,10,1153.23,1,2,2,122,1.67,Hibernating,2023-02-12,2023-04-23,2518.19
314,C00314,Customer_314,user314@email.com,North,795,1,4.72,3,1,1,311,1.66,Promising,2024-01-20,2023-04-19,2359.48
315,C00315,Customer_315,user315@email.com,South,559,29,200.28,5,4,1,541,3.31,Potential Loyalist,2024-09-12,2023-04-16,308.68
316,C00316,Customer_316,user316@email.com,South,745,34,18923.39,3,5,5,355,4.34,Loyal Customers,2024-03-10,2023-03-30,743.56
317,C00317,Customer_317,user317@email.com,East,772,13,1387.69,3,2,2,322,2.33,Potential Loyalist,2024-02-12,2023-02-02,1702.5
318,C00318,Customer_318,user318@email.com,South,697,1,5442.97,4,1,4,414,3.01,Potential Loyalist,2024-04-27,2023-04-07,2817.5
319,C00319,Customer_319,user319@email.com,South,516,34,9134.85,5,5,5,555,5.0,Champions,2024-10-25,2023-03-20,2537.88
320,C00320,Customer_320,user320@email.com,East,1163,29,3999.88,1,4,3,143,2.67,Can't Lose Them,2023-01-17,2023-01-16,2559.1
321,C00321,Customer_321,user321@email.com,South,535,13,831.13,5,2,1,521,2.65,Potential Loyalist,2024-10-06,2023-02-13,1048.98
322,C00322,Customer_322,user322@email.com,South,1032,29,6511.91,1,4,4,144,3.01,Can't Lose Them,2023-05-28,2023-04-30,1402.45
323,C00323,Customer_323,user323@email.com,South,903,39,4584.6,2,5,4,254,3.67,Needs Attention,2023-10-04,2023-05-14,1517.98
324,C00324,Customer_324,user324@email.com,North,948,24,6569.88,2,4,4,244,3.34,Needs Attention,2023-08-20,2023-04-18,640.64
325,C00325,Customer_325,user325@email.com,North,814,26,7342.87,3,4,4,344,3.67,Loyal Customers,2024-01-01,2023-05-23,286.99
326,C00326,Customer_326,user326@email.com,North,952,17,18527.15,2,3,5,235,3.35,Needs Attention,2023-08-16,2023-01-04,2851.33
327,C00327,Customer_327,user327@email.com,East,529,7,4261.46,5,1,3,513,3.0,Potential Loyalist,2024-10-12,2023-02-25,874.0
328,C00328,Customer_328,user328@email.com,Central,744,13,2090.03,3,2,2,322,2.33,Potential Loyalist,2024-03-11,2023-03-05,871.86
329,C00329,Customer_329,user329@email.com,South,781,5,5227.22,3,1,4,314,2.68,Potential Loyalist,2024-02-03,2023-06-11,433.46
330,C00330,Customer_330,user330@email.com,South,969,26,354.48,2,4,1,241,2.32,About To Sleep,2023-07-30,2023-04-05,2799.82
331,C00331,Customer_331,user331@email.com,East,789,3,11384.46,3,1,5,315,3.02,Loyal Customers,2024-01-26,2023-02-25,1823.26
332,C00332,Customer_332,user332@email.com,South,681,7,635.65,4,1,1,411,1.99,Recent Users,2024-05-13,2023-02-01,2067.7
333,C00333,Customer_333,user333@email.com,North,640,39,1986.32,4,5,2,452,3.65,Champions,2024-06-23,2023-04-26,2752.42
334,C00334,Customer_334,user334@email.com,Central,617,1,8457.18,4,1,5,415,3.35,Loyal Customers,2024-07-16,2023-01-09,1167.74
335,C00335,Customer_335,user335@email.com,West,689,17,4547.97,4,3,4,434,3.67,Champions,2024-05-05,2023-04-15,1940.22
336,C00336,Customer_336,user336@email.com,South,738,25,2501.37,3,4,3,343,3.33,Loyal Customers,2024-03-17,2023-03-19,308.64
337,C00337,Customer_337,user337@email.com,North,919,3,3206.91,2,1,3,213,2.01,About To Sleep,2023-09-18,2023-06-10,722.96
338,C00338,Customer_338,user338@email.com,West,830,15,9639.52,3,2,5,325,3.35,Loyal Customers,2023-12-16,2023-03-28,2527.49
339,C00339,Customer_339,user339@email.com,Central,828,29,2077.61,3,4,2,342,2.99,Loyal Customers,2023-12-18,2023-01-21,2346.95
340,C00340,Customer_340,user340@email.com,West,660,32,10187.65,4,5,5,455,4.67,Champions,2024-06-03,2023-02-24,1181.8
341,C00341,Customer_341,user341@email.com,North,860,26,461.31,3,4,1,341,2.65,Potential Loyalist,2023-11-16,2023-03-17,1255.07
342,C00342,Customer_342,user342@email.com,West,1042,16,7498.4,1,2,4,124,2.35,Hibernating,2023-05-18,2023-05-10,1693.95
343,C00343,Customer_343,user343@email.com,East,630,25,9404.52,4,4,5,445,4.34,Champions,2024-07-03,2023-05-21,200.67
344,C00344,Customer_344,user344@email.com,West,557,28,1003.35,5,4,1,541,3.31,Potential Loyalist,2024-09-14,2023-05-06,875.48
345,C00345,Customer_345,user345@email.com,South,812,9,2813.64,3,2,3,323,2.67,Potential Loyalist,2024-01-03,2023-05-12,783.05
346,C00346,Customer_346,user346@email.com,South,960,1,904.61,2,1,1,211,1.33,About To Sleep,2023-08-08,2023-03-25,901.35
347,C00347,Customer_347,user347@email.com,East,843,29,6131.16,3,4,4,344,3.67,Loyal Customers,2023-12-03,2023-06-27,2456.54
348,C00348,Customer_348,user348@email.com,North,957,22,3832.33,2,3,3,233,2.67,Needs Attention,2023-08-11,2023-04-25,983.09
349,C00349,Customer_349,user349@email.com,South,532,16,5043.72,5,2,4,524,3.67,Loyal Customers,2024-10-09,2023-02-17,736.26
350,C00350,Customer_350,user350@email.com,Central,820,7,1093.81,3,1,2,312,2.0,Potential Loyalist,2023-12-26,2023-05-03,1611.94
351,C00351,Customer_351,user351@email.com,South,851,14,1189.67,3,2,2,322,2.33,Potential Loyalist,2023-11-25,2023-03-19,2623.81
352,C00352,Customer_352,user352@email.com,South,717,29,211.91,4,4,1,441,2.98,Potential Loyalist,2024-04-07,2023-01-30,875.78
353,C00353,Customer_353,user353@email.com,North,619,19,1943.54,4,3,2,432,2.99,Potential Loyalist,2024-07-14,2023-01-29,419.9
354,C00354,Customer_354,user354@email.com,West,798,19,4102.0,3,3,3,333,3.0,Loyal Customers,2024-01-17,2023-05-16,1197.93
355,C00355,Customer_355,user355@email.com,South,590,2,9757.35,4,1,5,415,3.35,Loyal Customers,2024-08-12,2023-05-20,2293.43
356,C00356,Customer_356,user356@email.com,East,563,15,5496.97,5,2,4,524,3.67,Loyal Customers,2024-09-08,2023-02-10,1741.93
357,C00357,Customer_357,user357@email.com,West,1011,3,2858.16,2,1,3,213,2.01,About To Sleep,2023-06-18,2023-01-26,2487.02
358,C00358,Customer_358,user358@email.com,Central,963,11,15300.83,2,2,5,225,3.02,Needs Attention,2023-08-05,2023-02-19,2886.86
359,C00359,Customer_359,user359@email.com,North,802,30,6351.37,3,4,4,344,3.67,Loyal Customers,2024-01-13,2023-01-02,2419.45
360,C00360,Customer_360,user360@email.com,Central,1061,18,13308.11,1,3,5,135,3.02,Can't Lose Them,2023-04-29,2023-02-24,1890.65
361,C00361,Customer_361,user361@email.com,West,990,2,3749.52,2,1,3,213,2.01,About To Sleep,2023-07-09,2023-04-14,1581.36
362,C00362,Customer_362,user362@email.com,West,810,32,1498.13,3,5,2,352,3.32,Loyal Customers,2024-01-05,2023-01-14,312.19
363,C00363,Customer_363,user363@email.com,West,1031,8,271.37,1,1,1,111,1.0,Lost,2023-05-29,2023-05-14,2956.1
364,C00364,Customer_364,user364@email.com,Central,504,22,6474.68,5,3,4,534,4.0,Champions,2024-11-06,2023-05-08,1273.75
365,C00365,Customer_365,user365@email.com,West,528,6,646.58,5,1,1,511,2.32,Recent Users,2024-10-13,2023-04-14,626.24
366,C00366,Customer_366,user366@email.com,Central,692,12,1803.24,4,2,2,422,2.66,Potential Loyalist,2024-05-02,2023-04-05,2066.78
367,C00367,Customer_367,user367@email.com,West,806,36,3801.47,3,5,3,353,3.66,Loyal Customers,2024-01-09,2023-03-22,996.01
368,C00368,Customer_368,user368@email.com,East,487,15,4155.34,5,2,3,523,3.33,Potential Loyalist,2024-11-23,2023-03-02,1840.18
369,C00369,Customer_369,user369@email.com,West,1020,28,4588.75,2,4,4,244,3.34,Needs Attention,2023-06-09,2023-01-12,1842.95
370,C00370,Customer_370,user370@email.com,Central,829,18,909.14,3,3,1,331,2.32,Potential Loyalist,2023-12-17,2023-01-13,1448.04
